State n. | Speed | Steer | location(x,y) | AngularSpeed | time 
433    |23.083551333572366   |-0.03417551517486572   |[-71.29377937316895, 228.20220947265625]  |0.025109615176916122  |0.07088708877563477     
434    |23.083552793472386   |-0.0338590145111084   |[-71.58222579956055, 228.56268310546875]  |0.024890946224331856  |0.07110953330993652     
435    |23.08355222509156   |-0.03355443477630615   |[-71.87084579467773, 228.9230079650879]  |0.024693844839930534  |0.07141733169555664     
436    |23.083553983937602   |-0.03323554992675781   |[-72.1596450805664, 229.28320693969727]  |0.024488193914294243  |0.07143378257751465     
437    |23.083553147809052   |-0.032896995544433594   |[-72.4486083984375, 229.6432647705078]  |0.024272292852401733  |0.1867978572845459     
438    |23.08355608514261   |-0.03255307674407959   |[-72.73773956298828, 230.0031852722168]  |0.024043012410402298  |0.07210850715637207     
439    |23.083552828701272   |-0.026526451110839844   |[-73.02703857421875, 230.36296844482422]  |0.02383342757821083  |0.07077193260192871     
440    |23.083562747969346   |-0.0261765718460083   |[-73.31641006469727, 230.72269439697266]  |0.019775277003645897  |0.0716550350189209     
441    |23.08356179507702   |-0.025890469551086426   |[-73.60591125488281, 231.08230590820312]  |0.020841950550675392  |0.0717325210571289     
442    |23.08356338904854   |-0.026114583015441895   |[-73.89555931091309, 231.44182205200195]  |0.019775571301579475  |0.06978321075439453     
443    |23.083563095484717   |-0.02614915370941162   |[-74.18535041809082, 231.80121231079102]  |0.01999860629439354  |0.0710456371307373     
444    |23.083564522992386   |-0.026380419731140137   |[-74.47528648376465, 232.16048049926758]  |0.019631067290902138  |0.07168841361999512     
445    |23.083564336143706   |-0.026494860649108887   |[-74.76536750793457, 232.51964569091797]  |0.01970205269753933  |0.07047152519226074     
446    |23.08356501229997   |-0.026606321334838867   |[-75.05559539794922, 232.8786849975586]  |0.019570086151361465  |0.07130646705627441     
447    |23.083562838627795   |-0.026723742485046387   |[-75.3459644317627, 233.23760223388672]  |0.01956251636147499  |0.07118344306945801     
448    |23.083560964341466   |-0.02679586410522461   |[-75.6364803314209, 233.59640884399414]  |0.01954054832458496  |0.07038545608520508     
449    |23.08356267273968   |-0.026844143867492676   |[-75.92713356018066, 233.95509719848633]  |0.019521713256835938  |0.07138323783874512     
450    |23.083563571918525   |-0.026894807815551758   |[-76.21792984008789, 234.3136749267578]  |0.019505616277456284  |0.07026290893554688     
451    |23.083559347390693   |-0.026885271072387695   |[-76.50886917114258, 234.67213821411133]  |0.01950402744114399  |0.07050800323486328     
452    |23.083561752033372   |-0.026888251304626465   |[-76.79994010925293, 235.03049087524414]  |0.019466189667582512  |0.07214474678039551     
453    |23.083561650196636   |-0.026857852935791016   |[-77.09115791320801, 235.3887176513672]  |0.019460264593362808  |0.07066679000854492     
454    |23.0835570285325   |-0.02674281597137451   |[-77.38251304626465, 235.74684524536133]  |0.01942227967083454  |0.06977510452270508     
455    |23.08355970895686   |-0.026661157608032227   |[-77.67400360107422, 236.10486221313477]  |0.019344257190823555  |0.07066655158996582     
456    |23.083556799793815   |-0.026589035987854004   |[-77.96563339233398, 236.46276092529297]  |0.019299879670143127  |0.0712440013885498     
457    |23.083559518541918   |-0.02647101879119873   |[-78.25740051269531, 236.82054138183594]  |0.019248737022280693  |0.0703279972076416     
458    |23.083558117495368   |-0.026313066482543945   |[-78.5493049621582, 237.17822265625]  |0.01916772872209549  |0.07083940505981445     
459    |23.083557433232247   |-0.026172399520874023   |[-78.84133720397949, 237.5358009338379]  |0.019070370122790337  |0.07045292854309082     
460    |23.083556740226364   |-0.0260007381439209   |[-79.13351058959961, 237.89325714111328]  |0.018985845148563385  |0.08109283447265625     
461    |23.083559705212373   |-0.025833845138549805   |[-79.42580986022949, 238.25059509277344]  |0.018871789798140526  |0.06040048599243164     
462    |23.08355551700244   |-0.02528548240661621   |[-79.7182388305664, 238.60783767700195]  |0.018770478665828705  |0.07039427757263184     
463    |23.08355799734828   |-0.025446414947509766   |[-80.01079750061035, 238.9649887084961]  |0.01840033009648323  |0.07016777992248535     
464    |23.083558844717643   |-0.02525627613067627   |[-80.3034896850586, 239.32201385498047]  |0.01859942637383938  |0.07128477096557617     
465    |23.083557964922445   |-0.025098323822021484   |[-80.59630584716797, 239.6789321899414]  |0.018334822729229927  |0.07060360908508301     
466    |23.083555309028075   |-0.024858713150024414   |[-80.88925552368164, 240.03575897216797]  |0.01829015463590622  |0.06965970993041992     
467    |23.083556741727744   |-0.024655461311340332   |[-81.18233299255371, 240.3924789428711]  |0.018096525222063065  |0.0703589916229248     
468    |23.08355981998732   |-0.024471282958984375   |[-81.47553253173828, 240.74909591674805]  |0.017984196543693542  |0.18648695945739746     
469    |23.083556343145283   |-0.024265050888061523   |[-81.76886177062988, 241.1056022644043]  |0.017846638336777687  |0.07085180282592773     
470    |23.083558406320225   |-0.020355582237243652   |[-82.06231307983398, 241.4620132446289]  |0.017720913514494896  |0.07001209259033203     
471    |23.083557973080158   |-0.020145773887634277   |[-82.3558235168457, 241.81837463378906]  |0.015086444094777107  |0.07128000259399414     
472    |23.083562380140737   |-0.019959211349487305   |[-82.64943885803223, 242.17465591430664]  |0.015793660655617714  |0.06974315643310547     
473    |23.083559903551404   |-0.02004563808441162   |[-82.94316291809082, 242.53084564208984]  |0.015098612755537033  |0.07005023956298828     
474    |23.083559125469414   |-0.02006828784942627   |[-83.23699378967285, 242.8869400024414]  |0.015207394026219845  |0.07002568244934082     
475    |23.083561762371172   |-0.02014636993408203   |[-83.53093147277832, 243.24295043945312]  |0.014983299188315868  |0.07079172134399414     
476    |23.083559068730736   |-0.02019524574279785   |[-83.82498168945312, 243.59886169433594]  |0.014975246973335743  |0.06776165962219238     
477    |23.083560160199355   |-0.020232796669006348   |[-84.11913681030273, 243.95468521118164]  |0.014889013953506947  |0.06931591033935547     
478    |23.083562817930137   |-0.02033233642578125   |[-84.41340446472168, 244.31041717529297]  |0.01485469564795494  |0.06968474388122559     
479    |23.083559599814095   |-0.020380616188049316   |[-84.7077751159668, 244.66607666015625]  |0.014859777875244617  |0.08047342300415039     
480    |23.08356034382912   |-0.02040863037109375   |[-85.00225448608398, 245.02163314819336]  |0.014836227521300316  |0.060091495513916016     
481    |23.083560810579957   |-0.02014636993408203   |[-85.29683876037598, 245.37710571289062]  |0.014825037680566311  |0.06932663917541504     
482    |23.08356117342022   |-0.020384788513183594   |[-85.59152412414551, 245.73250198364258]  |0.014622106216847897  |0.0697941780090332     
483    |23.08356066476023   |-0.02037227153778076   |[-85.88631439208984, 246.08780670166016]  |0.014829227700829506  |0.07000327110290527     
484    |23.083559509464763   |-0.020360946655273438   |[-86.18121337890625, 246.44302368164062]  |0.014713541604578495  |0.06977415084838867     
485    |23.08355898418173   |-0.020301342010498047   |[-86.47621154785156, 246.79814529418945]  |0.014738000929355621  |0.06987547874450684     
486    |23.08355735543492   |-0.020248889923095703   |[-86.77131652832031, 247.15319061279297]  |0.014674987643957138  |0.07036757469177246     
487    |23.083560280127365   |-0.02017378807067871   |[-87.06652450561523, 247.50814056396484]  |0.014651666395366192  |0.06964945793151855     
488    |23.083558472572673   |-0.0200808048248291   |[-87.36183547973633, 247.86299896240234]  |0.014596763998270035  |0.07040548324584961     
489    |23.083558373317906   |-0.01999199390411377   |[-87.65724563598633, 248.21778869628906]  |0.014540344476699829  |0.06959295272827148     
490    |23.083558233725746   |-0.019879937171936035   |[-87.9527587890625, 248.57248306274414]  |0.014486412517726421  |0.06963491439819336     
491    |23.08355693161516   |-0.019778013229370117   |[-88.24837303161621, 248.9271011352539]  |0.01441123429685831  |0.0705115795135498     
492    |23.083557853738665   |-0.01967012882232666   |[-88.54408645629883, 249.28163146972656]  |0.01435063499957323  |0.06902694702148438     
493    |23.083554867305303   |-0.019535422325134277   |[-88.83989906311035, 249.63607788085938]  |0.014276035130023956  |0.0695343017578125     
494    |23.08355536319411   |-0.019429922103881836   |[-89.13581085205078, 249.99043655395508]  |0.014188162051141262  |0.06970691680908203     
495    |23.083556546454883   |-0.01930534839630127   |[-89.43182373046875, 250.34471893310547]  |0.014122206717729568  |0.07006382942199707     
496    |23.083555784866178   |-0.01917719841003418   |[-89.72793388366699, 250.6989288330078]  |0.014034809544682503  |0.06920599937438965     
497    |23.083556230063316   |-0.019037723541259766   |[-90.02414321899414, 251.05303955078125]  |0.013950725086033344  |0.06940102577209473     
498    |23.08355659457552   |-0.0189131498336792   |[-90.32044219970703, 251.4070816040039]  |0.013854561373591423  |0.07015609741210938     
499    |23.083554215953928   |-0.018782615661621094   |[-90.6168441772461, 251.76103973388672]  |0.013772799633443356  |0.06914758682250977     
500    |23.083554032563097   |-0.01863420009613037   |[-90.91334342956543, 252.11492919921875]  |0.013679367490112782  |0.20312809944152832     
501    |23.083556438807413   |-0.018506646156311035   |[-91.20993423461914, 252.46872329711914]  |0.013578076846897602  |0.06997203826904297     
502    |23.083554547150904   |-0.015507340431213379   |[-91.5066146850586, 252.82243728637695]  |0.013502243906259537  |0.06879091262817383     
503    |23.08355909787147   |-0.015370845794677734   |[-91.80334091186523, 253.17613220214844]  |0.011478455737233162  |0.06974506378173828     
504    |23.08355620590169   |-0.015258193016052246   |[-92.10015296936035, 253.52974319458008]  |0.012042160145938396  |0.06925201416015625     
505    |23.083555963188232   |-0.015330910682678223   |[-92.39703750610352, 253.88329315185547]  |0.011524275876581669  |0.06895995140075684     
506    |23.083558429963837   |-0.0153428316116333   |[-92.69400787353516, 254.2367706298828]  |0.011612421832978725  |0.06961488723754883     
507    |23.083556460958707   |-0.015402436256408691   |[-92.99106025695801, 254.5901870727539]  |0.011440809816122055  |0.06998491287231445     
508    |23.08355667172133   |-0.015429854393005371   |[-93.28819847106934, 254.94352340698242]  |0.011438079178333282  |0.06868886947631836     
509    |23.083554386441694   |-0.01546025276184082   |[-93.58541297912598, 255.2967987060547]  |0.011368172243237495  |0.06890535354614258     
510    |23.08355563742678   |-0.015499591827392578   |[-93.88271141052246, 255.6500015258789]  |0.011346072889864445  |0.06971502304077148     
511    |23.08356071297343   |0.35718202590942383   |[-94.18009567260742, 256.0031433105469]  |0.012777496129274368  |0.06891369819641113     
512    |23.079905614395937   |0.35414040088653564   |[-94.47133255004883, 256.36127853393555]  |-0.23790788650512695  |0.06962800025939941     
513    |23.077479351688826   |0.35129547119140625   |[-94.76074600219727, 256.72079849243164]  |-0.1500815451145172  |0.06938815116882324     
514    |23.077903971967633   |0.3192335367202759   |[-95.04892158508301, 257.0813446044922]  |-0.20569460093975067  |0.06854462623596191     
515    |23.07750872289102   |0.297585129737854   |[-95.33623504638672, 257.44257736206055]  |-0.17803792655467987  |0.08078551292419434     
516    |23.077794278510268   |0.2698981761932373   |[-95.62261962890625, 257.8045310974121]  |-0.18739761412143707  |0.07473278045654297     
517    |23.077891543420787   |0.24187445640563965   |[-95.90816307067871, 258.1671600341797]  |-0.17336682975292206  |0.06846284866333008     
518    |23.078216038032274   |0.2146303653717041   |[-96.19294548034668, 258.53038024902344]  |-0.16556644439697266  |0.06921172142028809     
519    |23.07847702689836   |0.1910918951034546   |[-96.47702026367188, 258.8941879272461]  |-0.15286605060100555  |0.08041620254516602     
520    |23.078732244639976   |0.16837120056152344   |[-96.76041221618652, 259.2585144042969]  |-0.14245067536830902  |0.07410264015197754     
521    |23.078959196920536   |0.1444154977798462   |[-97.04317474365234, 259.6233367919922]  |-0.13001154363155365  |0.0695650577545166     
522    |23.079192906850995   |0.12347877025604248   |[-97.3254165649414, 259.9885711669922]  |-0.11635284870862961  |0.06885099411010742     
523    |23.079382750506223   |0.10517656803131104   |[-97.6071891784668, 260.3541946411133]  |-0.10417977720499039  |0.06888580322265625     
524    |23.079530911243417   |0.08869767189025879   |[-97.8885326385498, 260.72013092041016]  |-0.09243526309728622  |0.06900596618652344     
525    |23.07965338210353   |0.07370829582214355   |[-98.16949462890625, 261.0863800048828]  |-0.08133355528116226  |0.0692148208618164     
526    |23.079752694603734   |0.060133934020996094   |[-98.45012474060059, 261.4528503417969]  |-0.07076489925384521  |0.07927203178405762     
527    |23.079829600367134   |0.047882795333862305   |[-98.73048400878906, 261.81957244873047]  |-0.06086943298578262  |0.0748908519744873     
528    |23.07988410398558   |0.03576219081878662   |[-99.01061248779297, 262.18646240234375]  |-0.05163731426000595  |0.06909680366516113     
529    |23.079930605993   |0.025435686111450195   |[-99.29057884216309, 262.553466796875]  |-0.04234406352043152  |0.06833386421203613     
530    |23.07995938490935   |0.016795992851257324   |[-99.57042121887207, 262.9205627441406]  |-0.0344124436378479  |0.06885123252868652     
531    |23.079975628431836   |0.009311437606811523   |[-99.85016441345215, 263.28773498535156]  |-0.027243781834840775  |0.06917905807495117     
532    |23.079987829258773   |0.0027352571487426758   |[-100.12983703613281, 263.65496826171875]  |-0.02080969698727131  |0.06859111785888672     
533    |23.079994071924745   |-0.003006458282470703   |[-100.40947532653809, 264.02222442626953]  |-0.014986787922680378  |0.06846189498901367     
534    |23.079992214798015   |-0.00796198844909668   |[-100.68910789489746, 264.3894958496094]  |-0.00978510919958353  |0.0688772201538086     
535    |23.079990860868616   |-0.01223444938659668   |[-100.96875762939453, 264.7567443847656]  |-0.005163741298019886  |0.2086009979248047     
536    |23.07998801281815   |-0.015900731086730957   |[-101.24844169616699, 265.1239547729492]  |-0.001067622099071741  |0.06138944625854492     
537    |23.0799808059218   |-0.020160675048828125   |[-101.52818489074707, 265.4911422729492]  |0.0025404240004718304  |0.06815290451049805     
538    |23.079973443955183   |-0.02278745174407959   |[-101.80802154541016, 265.85826110839844]  |0.006470591761171818  |0.06857180595397949     
539    |23.079965997091534   |-0.025004148483276367   |[-102.08795166015625, 266.2252960205078]  |0.008961479179561138  |0.06874728202819824     
540    |23.079958186185312   |-0.026767253875732422   |[-102.36798858642578, 266.5922622680664]  |0.011534763500094414  |0.06859421730041504     
541    |23.079952945165896   |-0.028231143951416016   |[-102.64813613891602, 266.9591293334961]  |0.013526054099202156  |0.06801486015319824     
542    |23.07994605114139   |-0.029398202896118164   |[-102.92840957641602, 267.32591247558594]  |0.015330803580582142  |0.06873440742492676     
543    |23.07994177808854   |-0.03034234046936035   |[-103.20881462097168, 267.69256591796875]  |0.016806960105895996  |0.06868219375610352     
544    |23.07993771286487   |-0.0310516357421875   |[-103.4893569946289, 268.0591354370117]  |0.018081169575452805  |0.06754875183105469     
545    |23.079932945892498   |-0.031586289405822754   |[-103.77004623413086, 268.42557525634766]  |0.019115405157208443  |0.06863665580749512     
546    |23.079925159301926   |-0.031999945640563965   |[-104.0508804321289, 268.7919235229492]  |0.019978094846010208  |0.06870079040527344     
547    |23.07992348737399   |-0.032250285148620605   |[-104.33186912536621, 269.1581497192383]  |0.020693467929959297  |0.06916451454162598     
548    |23.079919860739597   |-0.03238976001739502   |[-104.6130199432373, 269.5242462158203]  |0.02124328538775444  |0.06475090980529785     
549    |23.07992124445959   |-0.032425522804260254   |[-104.89431953430176, 269.8902282714844]  |0.021680662408471107  |0.06772804260253906     
550    |23.079916653210592   |-0.03252744674682617   |[-105.17578506469727, 270.25608825683594]  |0.021996300667524338  |0.07922148704528809     
551    |23.079915453041117   |-0.03247201442718506   |[-105.45740699768066, 270.621826171875]  |0.022322945296764374  |0.07380938529968262     
552    |23.079912614900866   |-0.031986236572265625   |[-105.73919677734375, 270.98744201660156]  |0.02247399277985096  |0.06724286079406738     
553    |23.07991438821323   |-0.03163278102874756   |[-106.0211410522461, 271.35292053222656]  |0.022349227219820023  |0.06815910339355469     
554    |23.07991151739081   |-0.0314640998840332   |[-106.30324363708496, 271.7182922363281]  |0.022351346909999847  |0.0685577392578125     
555    |23.07991204024738   |-0.0312650203704834   |[-106.58550834655762, 272.0835418701172]  |0.022365910932421684  |0.06791400909423828     
556    |23.079908715487136   |-0.031036734580993652   |[-106.86793518066406, 272.4486770629883]  |0.0223154965788126  |0.06794881820678711     
557    |23.079907572312294   |-0.030816197395324707   |[-107.15051078796387, 272.8136749267578]  |0.02224348857998848  |0.06815886497497559     
558    |23.079910112270998   |-0.030581355094909668   |[-107.43324661254883, 273.1785583496094]  |0.02215782180428505  |0.06840777397155762     
559    |23.079908542437664   |-0.030331015586853027   |[-107.71614456176758, 273.54331970214844]  |0.0220496729016304  |0.06762337684631348     
560    |23.07991041968276   |-0.030072331428527832   |[-107.99919128417969, 273.90795135498047]  |0.021924437955021858  |0.06794309616088867     
561    |23.0799078823334   |-0.029836297035217285   |[-108.28240203857422, 274.27247619628906]  |0.021782025694847107  |0.06836462020874023     
562    |23.079909633305572   |-0.02958536148071289   |[-108.56576347351074, 274.6368713378906]  |0.021648846566677094  |0.06746649742126465     
563    |23.079906068260865   |-0.029323697090148926   |[-108.84927749633789, 275.00113677978516]  |0.021494606509804726  |0.06837153434753418     
564    |23.079908296006657   |-0.029087066650390625   |[-109.13294219970703, 275.3652801513672]  |0.021331779658794403  |0.06783771514892578     
565    |23.079906800324707   |-0.028828978538513184   |[-109.41676330566406, 275.7293167114258]  |0.02118445187807083  |0.06728529930114746     
566    |23.07990614946002   |-0.028589367866516113   |[-109.70072937011719, 276.0932312011719]  |0.021008195355534554  |0.068756103515625     
567    |23.079906939575764   |-0.02836763858795166   |[-109.98484420776367, 276.45703887939453]  |0.020852191373705864  |0.06809568405151367     
568    |23.07990502693127   |-0.028104186058044434   |[-110.26910400390625, 276.8207244873047]  |0.020696522668004036  |0.06643176078796387     
569    |23.079905785043767   |-0.02786576747894287   |[-110.55351829528809, 277.1842956542969]  |0.020512528717517853  |0.06766033172607422     
570    |23.07990555799726   |-0.02767801284790039   |[-110.83807754516602, 277.5477523803711]  |0.02035328559577465  |0.06830215454101562     
571    |23.079905013712118   |-0.027460455894470215   |[-111.1227798461914, 277.9111022949219]  |0.02021601051092148  |0.06732964515686035     
572    |23.079905759599722   |-0.02722799777984619   |[-111.40761947631836, 278.2743377685547]  |0.0200506579130888  |0.21568846702575684     
573    |23.07990500805337   |-0.027024149894714355   |[-111.6926040649414, 278.637451171875]  |0.01988711953163147  |0.06958174705505371     
574    |23.079903443891663   |-0.022682547569274902   |[-111.97772789001465, 279.00047302246094]  |0.019757641479372978  |0.06652212142944336     
575    |23.07991097965512   |-0.022434592247009277   |[-112.2629222869873, 279.36344146728516]  |0.016822028905153275  |0.0684199333190918     
576    |23.079906808945417   |-0.02227485179901123   |[-112.54823684692383, 279.72631072998047]  |0.017597315832972527  |0.06720471382141113     
577    |23.079909355444236   |-0.022329092025756836   |[-112.83366584777832, 280.0890884399414]  |0.01685694418847561  |0.0666661262512207     
578    |23.079910052839146   |-0.022327303886413574   |[-113.11922073364258, 280.4517517089844]  |0.016935832798480988  |0.06792807579040527     
579    |23.079909719272546   |-0.022394657135009766   |[-113.40490531921387, 280.81431579589844]  |0.016683686524629593  |0.06743359565734863     
580    |23.079910711535362   |-0.022412538528442383   |[-113.69071006774902, 281.1767807006836]  |0.016657991334795952  |0.0669407844543457     
581    |23.07990857031631   |-0.02245485782623291   |[-113.97663116455078, 281.53916931152344]  |0.016541803255677223  |0.06752443313598633     
582    |23.079907990406056   |-0.022499561309814453   |[-114.2626724243164, 281.9014587402344]  |0.01650620438158512  |0.06787776947021484     
583    |23.079908908524505   |-0.02252936363220215   |[-114.54883575439453, 282.26366424560547]  |0.01646212674677372  |0.06715774536132812     
584    |23.07990904507322   |-0.02254307270050049   |[-114.83512496948242, 282.6257629394531]  |0.016431793570518494  |0.0671999454498291     
585    |23.07990801341891   |-0.02256631851196289   |[-115.12152481079102, 282.98778533935547]  |0.016399359330534935  |0.06757497787475586     
586    |23.079907432197196   |-0.022579431533813477   |[-115.40804672241211, 283.3496780395508]  |0.01638539507985115  |0.06733560562133789     
587    |23.079907975840154   |-0.022573471069335938   |[-115.69469261169434, 283.7114944458008]  |0.016366928815841675  |0.06706905364990234     
588    |23.07990485479421   |-0.022569894790649414   |[-115.98144912719727, 284.07320404052734]  |0.016346780583262444  |0.06724858283996582     
589    |23.07990693635061   |-0.022557377815246582   |[-116.26833152770996, 284.43482971191406]  |0.016329895704984665  |0.0667269229888916     
590    |23.079905884803214   |-0.022534728050231934   |[-116.55532836914062, 284.79634857177734]  |0.016312574967741966  |0.0675966739654541     
591    |23.0799040781756   |-0.022513270378112793   |[-116.84244537353516, 285.1577911376953]  |0.01628938503563404  |0.06758785247802734     
592    |23.079907718543392   |-0.022466182708740234   |[-117.12967872619629, 285.5191345214844]  |0.016272736713290215  |0.06672096252441406     
593    |23.079904060481756   |0.25599420070648193   |[-117.41702270507812, 285.88038635253906]  |0.017318932339549065  |0.06736421585083008     
594    |23.078037901472825   |0.25419533252716064   |[-117.69975662231445, 286.24523162841797]  |-0.169948011636734  |0.06730031967163086     
595    |23.07671216717497   |0.2525341510772705   |[-117.98115539550781, 286.61106872558594]  |-0.10465744137763977  |0.06633305549621582     
596    |23.07693966525814   |0.233076810836792   |[-118.26166152954102, 286.97757720947266]  |-0.14637728035449982  |0.06695795059204102     
597    |23.07666649909011   |0.2200329303741455   |[-118.54148483276367, 287.34461975097656]  |-0.12868833541870117  |0.06795287132263184     
598    |23.076774476548096   |0.20302772521972656   |[-118.82058334350586, 287.7122116088867]  |-0.13678987324237823  |0.0655207633972168     
599    |23.076783227517822   |0.18758654594421387   |[-119.0989990234375, 288.08032989501953]  |-0.12873518466949463  |0.06536602973937988     
600    |23.076898282104597   |0.17191529273986816   |[-119.37674331665039, 288.4489440917969]  |-0.1261577010154724  |0.06519937515258789     
601    |23.076989449405588   |0.157088041305542   |[-119.65385437011719, 288.81805419921875]  |-0.11926386505365372  |0.0628354549407959     
602    |23.07710631357182   |0.14260530471801758   |[-119.93035507202148, 289.1876220703125]  |-0.11323194205760956  |0.06534361839294434     
603    |23.077211013774438   |0.12921571731567383   |[-120.20627975463867, 289.55760192871094]  |-0.10587984323501587  |0.06549572944641113     
604    |23.07731751921917   |0.11603415012359619   |[-120.48166275024414, 289.927978515625]  |-0.09888134896755219  |0.06433248519897461     
605    |23.077415268749657   |0.10356664657592773   |[-120.75655746459961, 290.2987518310547]  |-0.09117474406957626  |0.0648031234741211     
606    |23.077504645356864   |0.09197235107421875   |[-121.03100204467773, 290.66983795166016]  |-0.08370387554168701  |0.06556534767150879     
607    |23.07758576259498   |0.08107364177703857   |[-121.30503463745117, 291.0412292480469]  |-0.07631809264421463  |0.06335282325744629     
608    |23.0776529689189   |0.07081568241119385   |[-121.57870101928711, 291.41290283203125]  |-0.06909240037202835  |0.0663764476776123     
609    |23.077711108819358   |0.061525702476501465   |[-121.85203552246094, 291.7847900390625]  |-0.062060609459877014  |0.06629681587219238     
610    |23.07776223910633   |0.0526350736618042   |[-122.12508392333984, 292.1569519042969]  |-0.055501144379377365  |0.06651735305786133     
611    |23.077799067630767   |0.04444897174835205   |[-122.39787483215332, 292.52925872802734]  |-0.04899391904473305  |0.0663309097290039     
612    |23.077833203411224   |0.03689229488372803   |[-122.67045211791992, 292.9017333984375]  |-0.04295705631375313  |0.21605610847473145     
613    |23.07785876344584   |0.02999424934387207   |[-122.94284629821777, 293.2743453979492]  |-0.0372060090303421  |0.06683850288391113     
614    |23.077879734955957   |0.014943480491638184   |[-123.21509170532227, 293.64705657958984]  |-0.031898725777864456  |0.08051753044128418     
615    |23.07790113940857   |0.009197592735290527   |[-123.48736190795898, 294.01976013183594]  |-0.02102055586874485  |0.06935000419616699     
616    |23.07790996302572   |0.0033837556838989258   |[-123.75958442687988, 294.39247131347656]  |-0.018404608592391014  |0.06595039367675781     
617    |23.07791362688983   |-0.0008869171142578125   |[-124.03178215026855, 294.7652282714844]  |-0.0123893516138196  |0.06820797920227051     
618    |23.077914571310448   |-0.00479578971862793   |[-124.30395889282227, 295.1380081176758]  |-0.009037844836711884  |0.0620267391204834     
619    |23.077913421831465   |-0.008171796798706055   |[-124.57614135742188, 295.5107879638672]  |-0.005069682840257883  |0.0655221939086914     
620    |23.077911761945565   |-0.011140704154968262   |[-124.84834098815918, 295.8835220336914]  |-0.0019632596522569656  |0.06650185585021973     
621    |23.077907913456528   |-0.01377403736114502   |[-125.1205825805664, 296.25623321533203]  |0.0009923544712364674  |0.06837630271911621     
622    |23.077903480808885   |-0.016115903854370117   |[-125.39287757873535, 296.62891387939453]  |0.0035665687173604965  |0.06641030311584473     
623    |23.077899608009833   |-0.018165111541748047   |[-125.66523742675781, 297.0015563964844]  |0.005900226533412933  |0.06592607498168945     
624    |23.07789575266143   |-0.01996755599975586   |[-125.93768501281738, 297.37413787841797]  |0.007956026121973991  |0.0659480094909668     
625    |23.07788939897217   |-0.021549463272094727   |[-126.2102165222168, 297.7466354370117]  |0.009792306460440159  |0.06619524955749512     
626    |23.077887528528834   |-0.022929906845092773   |[-126.48285293579102, 298.11905670166016]  |0.011416429653763771  |0.0668342113494873     
627    |23.07788350067919   |-0.024129152297973633   |[-126.75560188293457, 298.49139404296875]  |0.012854169122874737  |0.06596684455871582     
628    |23.077879235434587   |-0.025159716606140137   |[-127.02846908569336, 298.86366271972656]  |0.014119431376457214  |0.06551384925842285     
629    |23.077874350979705   |-0.026059746742248535   |[-127.30145835876465, 299.23584747314453]  |0.015226722694933414  |0.06661272048950195     
630    |23.077873284655833   |-0.026843547821044922   |[-127.57457733154297, 299.6079330444336]  |0.016207639127969742  |0.06610846519470215     
631    |23.077867011265102   |-0.027494430541992188   |[-127.84782218933105, 299.9799041748047]  |0.01706787385046482  |0.06584000587463379     
632    |23.077864876630727   |-0.028055906295776367   |[-128.1212158203125, 300.3517837524414]  |0.01780342496931553  |0.07860207557678223     
633    |23.077861919920256   |-0.028533339500427246   |[-128.39474868774414, 300.7235641479492]  |0.018452633172273636  |0.07097792625427246     
634    |23.077861181378797   |-0.028644800186157227   |[-128.6684226989746, 301.09522247314453]  |0.01901429519057274  |0.06500458717346191     
635    |23.077859833534735   |-0.0288546085357666   |[-128.94224166870117, 301.46678161621094]  |0.019301531836390495  |0.06632328033447266     
636    |23.077858763564386   |-0.029146671295166016   |[-129.2162036895752, 301.8382263183594]  |0.019699782133102417  |0.06617450714111328     
637    |23.07785714050967   |-0.0293731689453125   |[-129.4903163909912, 302.20958709716797]  |0.0200493186712265  |0.06534886360168457     
638    |23.077857598257047   |-0.029550790786743164   |[-129.76458168029785, 302.580810546875]  |0.0203305184841156  |0.06679892539978027     
639    |23.077852628392485   |-0.029711127281188965   |[-130.03900527954102, 302.9519348144531]  |0.020574474707245827  |0.06530356407165527     
640    |23.07784987446665   |-0.02979755401611328   |[-130.31359100341797, 303.32291412353516]  |0.020788375288248062  |0.06542706489562988     
641    |23.077850479298345   |-0.029889941215515137   |[-130.58832931518555, 303.6938018798828]  |0.020937269553542137  |0.06684350967407227     
642    |23.077849378569294   |-0.029948949813842773   |[-130.86322784423828, 304.06458282470703]  |0.021091492846608162  |0.06548619270324707     
643    |23.077848964435457   |-0.029946565628051758   |[-131.1382713317871, 304.4352264404297]  |0.02119733765721321  |0.06470561027526855     
644    |23.077847409429236   |-0.029957294464111328   |[-131.41349029541016, 304.80577087402344]  |0.02126290649175644  |0.06663393974304199     
645    |23.077847732809584   |-0.029968619346618652   |[-131.68885040283203, 305.17616271972656]  |0.02133343368768692  |0.06551289558410645     
646    |23.077844646145497   |-0.02991020679473877   |[-131.9643669128418, 305.5464782714844]  |0.02138642966747284  |0.06580567359924316     
647    |23.07784746080763   |-0.02986907958984375   |[-132.24005889892578, 305.9166793823242]  |0.021388322114944458  |0.0651254653930664     
648    |23.077843497588766   |-0.029804706573486328   |[-132.5158920288086, 306.2867431640625]  |0.02140537090599537  |0.06627607345581055     
649    |23.077844546316943   |-0.02974867820739746   |[-132.79188919067383, 306.6566925048828]  |0.02139006368815899  |0.06493973731994629     
650    |23.077845562035527   |-0.029646754264831543   |[-133.06804656982422, 307.0265197753906]  |0.0213825274258852  |0.06597089767456055     
